User_ID,Vehicle_Model,Battery_Capacity_kWh,Charging_Station_ID,Charging_Station_Location,Energy_Consumed_kWh,Charging_Duration_Hours,Charging_Rate_kW,Charging_Cost_USD,Time_of_Day,Day_of_Week,State_of_Charge_Start_%,State_of_Charge_End_%,Distance_Driven_km,Temperature_C,Vehicle_Age_years,Charger_Type,User_Type
U1690,Audi e-tron,95.0,CS719,Public,50.47,8.22,6.41,11.5,Evening,Tuesday,45.3,94.2,118.0,-0.0,2,Level 2,Commuter
U1691,Tesla Model 3,75.0,CS547,Highway,42.67,6.18,6.99,8.77,Night,Wednesday,21.4,78.1,24.0,20.9,1,Level 2,Commuter
U1692,Tesla Model Y,75.0,CS114,Home,56.73,1.41,45.11,24.25,Night,Friday,24.3,98.5,90.2,24.9,1,DC Fast,Commuter
U1693,Tesla Model X,100.0,CS438,Highway,50.59,7.21,7.09,10.94,Night,Friday,28.7,79.0,13.0,18.9,2,Level 2,Commuter
U1694,Tesla Model Y,75.0,CS654,Workplace,47.17,1.18,44.73,15.1,Morning,Sunday,22.4,84.7,11.6,22.6,1,DC Fast,Commuter
U1695,Tesla Model X,100.0,CS479,Workplace,28.87,0.58,49.0,12.07,Night,Tuesday,52.9,81.5,21.0,17.7,7,DC Fast,Casual Driver
U1696,Tesla Model 3,75.0,CS321,Public,59.0,18.44,3.25,6.87,Night,Wednesday,8.0,84.2,55.1,12.0,5,Level 1,Commuter
U1697,Tesla Model 3,75.0,CS549,Home,34.66,0.83,44.12,13.06,Night,Friday,38.5,80.6,39.6,-2.1,6,DC Fast,Commuter
U1698,Tesla Model Y,75.0,CS315,Public,54.51,8.83,6.48,10.78,Afternoon,Monday,22.9,93.4,41.9,12.4,2,Level 2,Commuter
U1699,Audi e-tron,95.0,CS365,Home,54.62,18.97,3.0,7.44,Morning,Wednesday,36.7,92.1,11.6,29.2,2,Level 1,Commuter
U1700,Tesla Model X,100.0,CS401,Public,57.37,1.31,44.97,24.18,Afternoon,Monday,33.9,90.7,13.5,17.6,1,DC Fast,Long-Distance Traveler
U1701,Tesla Model S,100.0,CS621,Public,65.67,10.33,6.39,13.32,Evening,Wednesday,14.2,79.3,48.8,22.2,6,Level 2,Commuter
U1702,Tesla Model 3,75.0,CS545,Workplace,39.21,0.82,49.28,12.28,Evening,Saturday,42.8,93.4,13.1,11.9,1,DC Fast,Commuter
U1703,Tesla Model 3,75.0,CS603,Public,53.63,16.64,3.22,6.63,Evening,Friday,10.2,79.1,52.2,11.0,2,Level 1,Casual Driver
U1704,Tesla Model S,100.0,CS989,Highway,68.48,10.36,6.84,11.15,Evening,Tuesday,23.0,90.2,47.3,24.4,3,Level 2,Commuter
U1705,Tesla Model 3,75.0,CS829,Highway,34.12,5.03,6.97,7.14,Night,Wednesday,33.3,78.2,16.0,22.8,2,Level 2,Commuter
U1706,Tesla Model S,100.0,CS835,Home,53.73,1.1,49.23,21.17,Evening,Wednesday,43.1,93.8,15.3,6.2,4,DC Fast,Casual Driver
U1707,Tesla Model 3,75.0,CS316,Home,54.41,8.73,6.56,11.97,Evening,Sunday,27.9,96.3,25.8,5.6,1,Level 2,Commuter
U1708,Tesla Model 3,75.0,CS810,Highway,28.65,0.63,48.16,9.52,Evening,Monday,46.6,83.8,36.7,13.2,1,DC Fast,Casual Driver
U1709,Audi e-tron,95.0,CS237,Workplace,43.88,6.13,7.13,9.25,Night,Monday,37.6,82.1,25.2,11.1,5,Level 2,Long-Distance Traveler
U1710,Tesla Model 3,75.0,CS776,Home,59.87,9.03,6.96,10.29,Night,Sunday,20.0,96.8,9.4,10.6,3,Level 2,Commuter
U1711,Tesla Model Y,75.0,CS812,Highway,35.64,0.75,47.41,12.72,Morning,Monday,39.8,82.0,37.0,-7.8,3,DC Fast,Commuter
U1712,Chevy Bolt EV,65.0,CS497,Workplace,23.71,7.36,3.25,3.07,Morning,Tuesday,47.3,83.4,58.7,17.6,6,Level 1,Long-Distance Traveler
U1713,Tesla Model Y,75.0,CS417,Highway,59.33,9.09,6.78,10.4,Evening,Wednesday,15.7,93.5,63.4,16.0,5,Level 2,Long-Distance Traveler
U1714,Tesla Model 3,75.0,CS421,Public,37.8,0.85,46.81,12.14,Morning,Tuesday,35.3,80.4,8.7,-6.3,2,DC Fast,Commuter
U1715,Tesla Model 3,75.0,CS541,Workplace,46.28,6.71,7.19,11.35,Night,Thursday,32.2,93.3,29.9,22.2,1,Level 2,Casual Driver
U1716,Tesla Model Y,75.0,CS422,Public,54.55,8.24,6.71,12.66,Night,Saturday,12.4,84.6,36.5,18.3,2,Level 2,Commuter
U1717,Tesla Model Y,75.0,CS861,Workplace,32.52,10.9,3.03,3.28,Afternoon,Thursday,42.6,83.9,34.2,8.0,3,Level 1,Long-Distance Traveler
U1718,Tesla Model X,100.0,CS510,Workplace,60.4,1.4,48.65,20.62,Evening,Wednesday,38.3,96.5,50.0,10.5,2,DC Fast,Long-Distance Traveler
U1719,BMW i3,42.2,CS919,Home,16.89,5.79,2.97,2.16,Night,Monday,42.5,81.0,56.4,29.4,2,Level 1,Commuter
U1720,Chevy Bolt EV,65.0,CS837,Workplace,18.82,2.78,6.72,3.91,Evening,Thursday,52.1,79.4,11.4,5.7,3,Level 2,Commuter
U1721,Hyundai Ioniq 5,72.6,CS588,Highway,39.68,5.59,6.94,8.69,Evening,Tuesday,30.1,80.2,5.5,-1.0,3,Level 2,Commuter
U1722,Tesla Model 3,75.0,CS581,Highway,44.08,7.14,6.44,10.16,Evening,Friday,37.4,95.0,95.4,15.0,5,Level 2,Long-Distance Traveler
U1723,Audi e-tron,95.0,CS356,Workplace,51.89,7.96,6.49,11.6,Afternoon,Monday,25.9,80.3,17.7,21.1,1,Level 2,Casual Driver
U1724,Tesla Model X,100.0,CS625,Public,54.51,7.96,7.02,9.59,Morning,Saturday,33.2,85.0,75.4,7.5,2,Level 2,Casual Driver
U1725,Audi e-tron,95.0,CS124,Highway,53.85,1.12,45.24,15.31,Night,Thursday,33.0,84.3,13.5,-3.8,3,DC Fast,Commuter
U1726,Nissan Leaf,40.0,CS425,Public,22.93,0.46,48.64,8.59,Night,Friday,22.5,79.2,10.9,22.9,1,DC Fast,Commuter
U1727,Kia EV6,77.4,CS607,Workplace,59.39,8.9,6.81,13.88,Afternoon,Saturday,8.0,84.1,9.2,17.8,4,Level 2,Long-Distance Traveler
U1728,Chevy Bolt EV,65.0,CS215,Public,28.51,4.32,7.06,4.88,Night,Monday,48.1,90.0,55.5,31.2,2,Level 2,Commuter
U1729,Tesla Model X,100.0,CS344,Workplace,56.39,8.34,6.75,12.31,Night,Friday,26.2,82.0,44.7,17.1,1,Level 2,Commuter
U1730,Tesla Model Y,75.0,CS204,Workplace,25.12,7.79,3.23,3.7,Afternoon,Tuesday,46.0,79.0,24.0,16.0,4,Level 1,Commuter
U1731,Tesla Model X,100.0,CS151,Workplace,67.39,10.22,6.6,14.11,Afternoon,Monday,13.3,80.1,174.2,21.9,2,Level 2,Casual Driver
U1732,Tesla Model X,100.0,CS487,Highway,56.13,18.41,3.22,6.11,Evening,Friday,45.3,97.3,43.8,1.8,2,Level 1,Long-Distance Traveler
U1733,Tesla Model S,100.0,CS912,Public,48.4,16.83,2.92,7.0,Evening,Wednesday,35.5,81.8,18.4,9.4,2,Level 1,Casual Driver
U1734,Tesla Model Y,75.0,CS524,Workplace,49.45,7.6,6.61,10.51,Night,Wednesday,20.6,84.5,13.4,28.0,6,Level 2,Commuter
U1735,Nissan Leaf,40.0,CS432,Workplace,8.56,1.24,6.8,1.89,Night,Monday,57.6,78.5,35.9,13.4,2,Level 2,Commuter
U1736,Tesla Model S,100.0,CS678,Public,24.47,7.43,3.29,3.06,Morning,Tuesday,58.2,81.1,38.8,36.0,3,Level 1,Casual Driver
U1737,Tesla Model Y,75.0,CS680,Public,27.15,3.98,6.83,5.58,Afternoon,Saturday,45.4,81.1,33.2,23.1,6,Level 2,Long-Distance Traveler
U1738,Tesla Model 3,75.0,CS698,Public,53.42,8.11,6.95,8.72,Afternoon,Sunday,34.5,98.7,17.9,-4.5,1,Level 2,Commuter
U1739,Tesla Model 3,75.0,CS124,Workplace,22.75,0.5,47.53,9.66,Night,Thursday,60.0,90.0,15.9,22.1,3,DC Fast,Casual Driver
U1740,Tesla Model 3,75.0,CS321,Highway,26.92,0.51,49.75,11.81,Afternoon,Monday,61.0,96.6,60.8,21.9,4,DC Fast,Commuter
U1741,Kia EV6,77.4,CS390,Highway,48.68,7.36,6.97,8.5,Morning,Sunday,40.2,97.5,83.4,-2.4,3,Level 2,Casual Driver
U1742,Tesla Model 3,75.0,CS946,Highway,15.22,5.04,3.06,1.55,Afternoon,Sunday,61.0,81.1,104.1,17.3,1,Level 1,Commuter
U1743,Tesla Model 3,75.0,CS268,Highway,43.57,0.97,45.66,12.9,Morning,Sunday,27.7,84.2,21.4,13.5,1,DC Fast,Commuter
U1744,Nissan Leaf,40.0,CS590,Highway,17.38,2.73,6.38,3.86,Night,Friday,42.8,84.9,45.4,27.8,2,Level 2,Long-Distance Traveler
U1745,Tesla Model 3,75.0,CS122,Public,64.84,20.78,3.28,9.77,Night,Saturday,8.0,93.5,16.8,22.8,1,Level 1,Long-Distance Traveler
U1746,Audi e-tron,95.0,CS418,Public,41.02,0.86,47.67,18.07,Night,Monday,40.7,83.4,29.7,22.8,2,DC Fast,Commuter
U1747,Chevy Bolt EV,65.0,CS613,Workplace,28.07,4.46,6.62,5.16,Night,Saturday,48.3,90.8,19.4,15.9,1,Level 2,Casual Driver
U1748,Kia EV6,77.4,CS807,Public,40.28,0.95,44.74,16.57,Evening,Monday,46.2,94.8,7.6,36.5,3,DC Fast,Casual Driver
U1749,Tesla Model Y,75.0,CS366,Highway,36.06,5.11,6.98,6.35,Afternoon,Friday,32.5,80.0,21.3,23.3,3,Level 2,Long-Distance Traveler
U1750,Tesla Model S,100.0,CS161,Public,52.33,7.94,6.65,8.98,Evening,Friday,31.4,82.1,51.2,27.9,2,Level 2,Commuter
U1751,Tesla Model Y,75.0,CS191,Workplace,47.85,17.22,2.94,6.83,Morning,Thursday,33.9,96.1,29.6,13.8,7,Level 1,Long-Distance Traveler
U1752,Hyundai Ioniq 5,72.6,CS642,Public,22.04,3.08,7.1,5.25,Evening,Sunday,48.2,78.5,20.4,19.6,3,Level 2,Long-Distance Traveler
U1753,Tesla Model Y,75.0,CS141,Highway,42.9,6.47,6.98,9.18,Evening,Thursday,39.6,95.6,172.2,25.1,4,Level 2,Commuter
U1754,Tesla Model S,100.0,CS888,Home,67.7,1.53,44.93,27.5,Morning,Wednesday,32.0,98.9,58.5,17.1,6,DC Fast,Casual Driver
U1755,Audi e-tron,95.0,CS890,Workplace,40.8,0.93,45.36,14.93,Evening,Monday,36.2,78.5,202.0,23.6,3,DC Fast,Casual Driver
U1756,Tesla Model X,100.0,CS222,Public,62.22,9.69,6.75,13.33,Morning,Monday,34.4,95.9,8.5,17.2,2,Level 2,Commuter
U1757,Tesla Model 3,75.0,CS617,Highway,53.8,8.4,6.53,9.68,Afternoon,Tuesday,15.5,84.4,7.2,30.0,8,Level 2,Long-Distance Traveler
U1758,Tesla Model S,100.0,CS226,Workplace,51.58,1.18,45.47,19.09,Evening,Tuesday,29.9,79.9,67.6,12.7,3,DC Fast,Commuter
U1759,Tesla Model S,100.0,CS945,Highway,81.29,1.7,48.76,23.12,Afternoon,Wednesday,8.0,83.9,26.2,3.3,4,DC Fast,Commuter
U1760,Audi e-tron,95.0,CS205,Home,42.34,14.54,2.95,4.04,Night,Thursday,41.7,84.2,42.0,8.4,5,Level 1,Commuter
U1761,Tesla Model Y,75.0,CS389,Highway,48.35,1.12,44.3,16.86,Night,Thursday,21.6,83.5,23.8,9.7,6,DC Fast,Commuter
U1762,Tesla Model Y,75.0,CS402,Home,48.27,7.65,6.39,8.48,Evening,Sunday,19.0,82.9,49.1,22.0,1,Level 2,Casual Driver
U1763,Tesla Model S,100.0,CS550,Home,59.04,9.31,6.36,8.87,Evening,Tuesday,26.2,83.5,28.0,27.3,6,Level 2,Long-Distance Traveler
U1764,Audi e-tron,95.0,CS502,Public,68.66,21.35,3.26,6.64,Morning,Monday,15.8,84.6,20.8,32.2,7,Level 1,Long-Distance Traveler
U1765,Hyundai Ioniq 5,72.6,CS288,Home,42.79,6.29,6.8,8.42,Night,Sunday,23.9,81.8,28.7,15.6,6,Level 2,Casual Driver
U1766,Kia EV6,77.4,CS376,Workplace,52.38,1.2,45.29,17.15,Evening,Friday,16.1,82.8,20.1,16.5,3,DC Fast,Commuter
U1767,Tesla Model X,100.0,CS686,Home,72.55,10.25,7.05,10.38,Evening,Tuesday,14.8,81.0,56.5,42.0,3,Level 2,Commuter
U1768,Kia EV6,77.4,CS594,Public,43.31,6.31,6.95,6.58,Afternoon,Tuesday,29.0,83.0,25.4,10.9,5,Level 2,Commuter
U1769,BMW i3,42.2,CS930,Home,14.61,0.28,47.02,5.91,Afternoon,Wednesday,50.1,84.5,10.0,18.4,1,DC Fast,Commuter
U1770,Nissan Leaf,40.0,CS814,Home,12.76,4.41,3.01,1.4,Night,Sunday,61.3,91.9,17.5,9.5,5,Level 1,Commuter
U1771,Tesla Model S,100.0,CS909,Home,59.09,8.79,6.82,8.44,Night,Sunday,28.0,83.2,13.4,36.8,6,Level 2,Long-Distance Traveler
U1772,Tesla Model 3,75.0,CS280,Home,46.45,0.93,47.91,14.7,Evening,Monday,24.0,83.4,40.2,10.0,1,DC Fast,Casual Driver
U1773,Tesla Model 3,75.0,CS223,Workplace,27.45,8.55,3.23,3.97,Afternoon,Saturday,43.8,79.8,28.3,24.4,3,Level 1,Commuter
U1774,Hyundai Ioniq 5,72.6,CS896,Workplace,32.79,4.81,6.8,5.06,Night,Thursday,38.2,81.3,58.9,31.4,3,Level 2,Casual Driver
U1775,Tesla Model S,100.0,CS705,Home,25.56,3.96,6.4,5.92,Evening,Tuesday,56.7,82.2,13.7,20.2,2,Level 2,Commuter
U1776,Tesla Model Y,75.0,CS478,Home,20.17,0.49,49.1,6.81,Afternoon,Friday,57.6,83.6,65.0,12.2,1,DC Fast,Long-Distance Traveler
U1777,Tesla Model Y,75.0,CS507,Home,29.63,0.63,49.1,12.3,Night,Sunday,57.1,93.8,21.5,2.0,3,DC Fast,Casual Driver
U1778,Chevy Bolt EV,65.0,CS267,Public,56.32,8.42,6.95,11.49,Night,Wednesday,9.4,91.3,13.3,6.2,5,Level 2,Commuter
U1779,Audi e-tron,95.0,CS717,Public,44.55,6.87,6.58,10.26,Evening,Thursday,36.9,83.2,18.4,23.0,4,Level 2,Casual Driver
U1780,Tesla Model 3,75.0,CS281,Highway,57.07,1.25,47.2,22.38,Night,Monday,19.8,92.3,47.0,31.8,5,DC Fast,Commuter
U1781,Tesla Model Y,75.0,CS473,Workplace,44.46,14.85,3.21,6.65,Night,Friday,40.2,98.7,24.8,23.2,2,Level 1,Commuter
U1782,Audi e-tron,95.0,CS827,Highway,53.41,1.25,45.2,18.49,Evening,Saturday,24.1,79.0,15.7,14.1,2,DC Fast,Commuter
U1783,BMW i3,42.2,CS236,Public,7.85,1.16,6.99,1.72,Evening,Saturday,64.2,82.8,53.6,19.3,4,Level 2,Long-Distance Traveler
U1784,Tesla Model 3,75.0,CS207,Workplace,6.82,1.06,6.37,1.32,Night,Sunday,71.3,79.9,36.1,5.7,5,Level 2,Long-Distance Traveler
U1785,Tesla Model 3,75.0,CS175,Public,45.9,7.4,6.47,9.96,Morning,Thursday,33.6,92.4,7.2,29.9,6,Level 2,Commuter
U1786,Tesla Model S,100.0,CS278,Highway,29.71,4.51,6.58,6.22,Afternoon,Wednesday,51.0,79.7,42.8,12.1,1,Level 2,Commuter
U1787,Tesla Model 3,75.0,CS239,Workplace,43.14,6.36,7.19,7.42,Night,Saturday,40.7,97.7,117.5,22.4,1,Level 2,Casual Driver
U1788,Tesla Model Y,75.0,CS536,Highway,40.8,6.17,6.95,9.51,Evening,Wednesday,45.5,98.0,22.1,11.7,1,Level 2,Commuter
U1789,Tesla Model 3,75.0,CS944,Public,11.09,1.78,6.49,2.31,Night,Sunday,66.5,79.7,37.3,-6.6,2,Level 2,Long-Distance Traveler
U1790,Tesla Model Y,75.0,CS792,Workplace,29.45,9.75,3.04,2.84,Evening,Wednesday,44.4,81.9,11.9,9.0,5,Level 1,Long-Distance Traveler
U1791,Tesla Model S,100.0,CS185,Highway,48.12,16.75,2.9,5.71,Evening,Saturday,36.1,83.0,24.0,26.2,2,Level 1,Long-Distance Traveler
U1792,Tesla Model Y,75.0,CS937,Home,47.3,0.98,47.96,16.8,Morning,Saturday,29.2,91.3,32.6,16.0,4,DC Fast,Commuter
U1793,Tesla Model 3,75.0,CS323,Public,37.8,0.71,49.23,13.83,Afternoon,Wednesday,34.3,80.2,15.1,-2.4,4,DC Fast,Commuter
U1794,Kia EV6,77.4,CS202,Home,40.69,5.84,6.95,8.14,Night,Wednesday,29.1,79.2,55.2,8.3,5,Level 2,Commuter
U1795,Hyundai Ioniq 5,72.6,CS794,Home,44.16,1.06,48.52,12.15,Evening,Wednesday,39.4,98.4,25.4,12.3,7,DC Fast,Commuter
U1796,Tesla Model X,100.0,CS386,Public,41.96,6.71,6.35,7.6,Evening,Thursday,39.9,80.6,9.6,27.4,3,Level 2,Commuter
U1797,Tesla Model S,100.0,CS764,Workplace,71.96,23.3,3.13,9.14,Night,Saturday,13.2,84.4,19.1,17.4,4,Level 1,Commuter
U1798,Tesla Model S,100.0,CS708,Home,87.26,1.7,49.34,25.43,Evening,Monday,8.1,92.0,26.4,10.4,3,DC Fast,Commuter
U1799,Tesla Model Y,75.0,CS175,Workplace,61.54,9.29,6.96,12.94,Night,Wednesday,11.4,93.4,94.7,19.8,7,Level 2,Long-Distance Traveler
U1800,Tesla Model 3,75.0,CS408,Public,43.93,7.01,6.34,7.53,Evening,Thursday,22.7,80.5,17.9,23.3,2,Level 2,Long-Distance Traveler
U1801,Nissan Leaf,40.0,CS190,Workplace,23.37,3.52,6.93,4.33,Morning,Sunday,36.7,92.8,33.6,10.3,1,Level 2,Commuter
U1802,Tesla Model X,100.0,CS527,Home,61.26,20.2,3.03,8.01,Night,Thursday,18.8,78.8,29.9,15.1,4,Level 1,Commuter
U1803,Tesla Model X,100.0,CS762,Public,59.71,8.88,6.79,10.77,Afternoon,Friday,24.6,82.5,64.3,27.9,2,Level 2,Commuter
U1804,BMW i3,42.2,CS680,Workplace,16.72,2.46,7.08,2.95,Afternoon,Saturday,41.5,79.8,81.5,28.6,7,Level 2,Long-Distance Traveler
U1805,Chevy Bolt EV,65.0,CS433,Public,57.81,1.26,44.15,22.29,Night,Friday,14.3,94.0,79.0,-6.2,2,DC Fast,Casual Driver
U1806,Kia EV6,77.4,CS577,Public,38.87,6.43,6.35,5.65,Evening,Saturday,46.9,94.8,27.6,8.3,2,Level 2,Commuter
U1807,Tesla Model X,100.0,CS953,Public,31.33,0.63,48.95,11.79,Afternoon,Saturday,55.3,83.3,99.1,-6.8,2,DC Fast,Commuter
U1808,Audi e-tron,95.0,CS784,Public,69.11,1.48,48.14,22.17,Afternoon,Tuesday,23.9,93.1,43.8,32.2,7,DC Fast,Commuter
U1809,Chevy Bolt EV,65.0,CS389,Workplace,34.06,5.22,6.58,8.06,Night,Friday,33.6,84.5,19.2,12.9,4,Level 2,Long-Distance Traveler
U1810,Tesla Model X,100.0,CS277,Workplace,62.3,9.16,6.81,13.72,Night,Monday,20.0,81.0,28.7,25.2,3,Level 2,Commuter
U1811,Nissan Leaf,40.0,CS302,Home,25.54,8.57,2.98,3.03,Morning,Thursday,17.9,79.2,21.5,9.9,1,Level 1,Commuter
U1812,Tesla Model S,100.0,CS663,Highway,24.83,3.85,6.56,5.91,Night,Wednesday,59.9,84.4,48.6,22.6,2,Level 2,Commuter
U1813,Audi e-tron,95.0,CS436,Highway,41.59,0.95,48.02,17.25,Evening,Friday,40.7,81.8,21.4,4.6,1,DC Fast,Casual Driver
U1814,Tesla Model 3,75.0,CS981,Highway,35.85,11.42,3.18,3.97,Afternoon,Friday,36.4,81.6,58.3,6.7,3,Level 1,Commuter
U1815,Tesla Model 3,75.0,CS369,Home,45.37,6.31,7.19,10.2,Night,Wednesday,23.3,81.3,181.0,30.0,6,Level 2,Casual Driver
U1816,Tesla Model 3,75.0,CS767,Workplace,53.71,1.17,45.99,15.45,Night,Thursday,8.0,78.9,59.5,17.4,3,DC Fast,Long-Distance Traveler
U1817,Tesla Model X,100.0,CS433,Highway,43.43,6.79,6.34,8.96,Evening,Tuesday,37.6,79.6,13.0,28.2,2,Level 2,Long-Distance Traveler
U1818,Chevy Bolt EV,65.0,CS753,Highway,12.09,1.79,6.8,2.66,Afternoon,Monday,61.9,80.2,12.1,23.6,6,Level 2,Long-Distance Traveler
U1819,Tesla Model Y,75.0,CS176,Public,47.12,7.19,6.85,7.31,Evening,Wednesday,30.7,90.7,204.8,8.6,4,Level 2,Long-Distance Traveler
U1820,Tesla Model Y,75.0,CS743,Public,38.57,0.8,46.84,12.87,Night,Thursday,43.5,91.4,82.4,2.8,7,DC Fast,Commuter
U1821,Tesla Model 3,75.0,CS602,Workplace,66.25,1.48,47.52,27.85,Afternoon,Saturday,8.0,90.7,57.4,4.1,3,DC Fast,Long-Distance Traveler
U1822,Tesla Model Y,75.0,CS691,Workplace,38.38,12.53,3.24,4.57,Evening,Sunday,44.1,94.7,11.3,22.8,1,Level 1,Commuter
U1823,Tesla Model 3,75.0,CS948,Workplace,38.69,6.03,6.52,8.44,Morning,Wednesday,34.7,84.6,23.9,12.0,8,Level 2,Commuter
U1824,Tesla Model 3,75.0,CS429,Home,51.14,1.03,47.03,20.45,Afternoon,Thursday,15.6,81.4,12.3,28.9,1,DC Fast,Commuter
U1825,Hyundai Ioniq 5,72.6,CS870,Home,46.98,7.42,6.69,11.23,Evening,Monday,36.5,99.2,11.4,27.7,1,Level 2,Long-Distance Traveler
U1826,Tesla Model 3,75.0,CS720,Public,51.09,7.67,6.72,11.72,Morning,Wednesday,10.7,78.7,11.8,20.2,8,Level 2,Long-Distance Traveler
U1827,Audi e-tron,95.0,CS462,Workplace,72.27,1.58,45.71,24.96,Morning,Wednesday,8.5,83.0,25.7,14.9,1,DC Fast,Commuter
U1828,BMW i3,42.2,CS602,Public,25.27,4.01,6.46,4.3,Evening,Thursday,26.9,84.5,38.7,29.5,5,Level 2,Casual Driver
U1829,Tesla Model 3,75.0,CS449,Home,70.16,10.84,6.78,11.45,Night,Thursday,8.0,94.7,16.6,38.4,6,Level 2,Commuter
U1830,Nissan Leaf,40.0,CS855,Highway,17.29,0.49,46.4,4.97,Evening,Tuesday,39.9,82.1,39.4,25.8,3,DC Fast,Commuter
U1831,Tesla Model 3,75.0,CS985,Highway,21.44,6.87,3.13,2.48,Night,Thursday,51.4,79.2,37.2,12.6,4,Level 1,Commuter
U1832,Chevy Bolt EV,65.0,CS933,Highway,37.67,5.62,7.11,7.06,Evening,Wednesday,39.8,97.2,8.7,22.3,4,Level 2,Commuter
U1833,Nissan Leaf,40.0,CS127,Public,7.67,1.21,6.37,1.57,Morning,Friday,64.8,83.2,39.8,9.5,4,Level 2,Casual Driver
U1834,BMW i3,42.2,CS546,Highway,25.19,3.86,6.8,4.59,Night,Thursday,36.0,92.0,21.7,4.5,2,Level 2,Commuter
U1835,Tesla Model Y,75.0,CS930,Home,27.01,0.57,49.88,7.12,Night,Monday,66.0,98.8,44.5,42.0,3,DC Fast,Commuter
U1836,Hyundai Ioniq 5,72.6,CS853,Workplace,13.98,4.32,3.29,1.77,Afternoon,Saturday,61.4,79.9,44.7,10.8,7,Level 1,Casual Driver
U1837,Tesla Model 3,75.0,CS789,Public,25.51,3.8,6.8,3.74,Night,Thursday,47.1,79.6,25.7,9.5,2,Level 2,Long-Distance Traveler
U1838,Tesla Model S,100.0,CS806,Workplace,75.85,10.99,6.87,11.43,Afternoon,Sunday,9.6,78.0,57.8,-4.5,1,Level 2,Commuter
U1839,Chevy Bolt EV,65.0,CS274,Home,44.81,6.67,6.76,8.75,Evening,Wednesday,16.4,83.5,143.6,13.3,3,Level 2,Commuter
U1840,Tesla Model X,100.0,CS758,Workplace,27.89,4.37,6.5,6.74,Night,Saturday,56.3,83.9,114.0,22.8,4,Level 2,Commuter
U1841,Tesla Model 3,75.0,CS567,Workplace,23.27,3.46,6.71,4.53,Evening,Thursday,48.9,79.7,24.8,21.2,2,Level 2,Commuter
U1842,Tesla Model 3,75.0,CS188,Workplace,36.51,5.67,6.35,7.49,Afternoon,Tuesday,39.9,83.5,69.6,-6.1,1,Level 2,Long-Distance Traveler
U1843,BMW i3,42.2,CS848,Public,13.3,1.83,7.19,2.96,Night,Wednesday,49.3,80.4,14.0,16.6,4,Level 2,Casual Driver
U1844,Tesla Model Y,75.0,CS116,Home,43.86,6.21,7.03,7.97,Evening,Monday,20.1,78.3,28.8,19.0,6,Level 2,Long-Distance Traveler
U1845,Audi e-tron,95.0,CS390,Home,85.63,13.41,6.7,14.29,Night,Sunday,8.0,94.5,36.6,9.9,1,Level 2,Commuter
U1846,Chevy Bolt EV,65.0,CS283,Workplace,43.54,6.82,6.38,7.46,Afternoon,Wednesday,18.2,81.1,36.1,4.9,4,Level 2,Casual Driver
U1847,Tesla Model X,100.0,CS202,Home,74.44,11.35,6.99,15.26,Evening,Sunday,30.1,99.7,22.7,36.4,3,Level 2,Commuter
U1848,Tesla Model X,100.0,CS531,Workplace,58.01,9.46,6.51,10.08,Evening,Wednesday,40.5,97.7,11.7,23.2,2,Level 2,Commuter
U1849,Tesla Model Y,75.0,CS859,Home,45.81,14.37,3.23,5.11,Evening,Saturday,22.1,83.1,17.1,19.9,3,Level 1,Commuter
U1850,Audi e-tron,95.0,CS356,Home,58.71,1.39,44.27,15.66,Afternoon,Monday,36.1,94.3,29.4,34.5,1,DC Fast,Commuter
U1851,Chevy Bolt EV,65.0,CS221,Workplace,46.5,7.46,6.53,8.22,Evening,Wednesday,27.0,97.1,42.5,15.0,1,Level 2,Commuter
U1852,Tesla Model 3,75.0,CS296,Workplace,39.33,0.79,47.58,16.31,Afternoon,Sunday,27.7,78.0,13.1,9.9,2,DC Fast,Long-Distance Traveler
U1853,Nissan Leaf,40.0,CS361,Public,20.25,0.51,47.2,8.54,Evening,Wednesday,32.3,80.9,12.8,30.3,1,DC Fast,Commuter
U1854,Hyundai Ioniq 5,72.6,CS733,Home,25.61,3.79,6.82,4.43,Morning,Saturday,47.9,83.1,31.0,20.9,1,Level 2,Commuter
U1855,Chevy Bolt EV,65.0,CS516,Public,45.86,7.05,6.5,9.92,Evening,Tuesday,17.4,80.4,24.9,-6.8,4,Level 2,Commuter
U1856,Tesla Model 3,75.0,CS721,Public,30.68,4.48,6.92,5.14,Night,Wednesday,39.2,78.4,33.8,9.6,3,Level 2,Casual Driver
U1857,Tesla Model Y,75.0,CS192,Highway,55.89,18.09,3.14,8.23,Night,Monday,11.0,84.6,110.4,16.9,1,Level 1,Long-Distance Traveler
U1858,Tesla Model 3,75.0,CS116,Workplace,23.65,3.57,6.61,5.39,Evening,Friday,50.6,80.6,45.2,7.2,3,Level 2,Commuter
U1859,Tesla Model X,100.0,CS283,Highway,54.41,8.16,6.65,8.94,Night,Thursday,27.8,79.7,246.6,8.1,6,Level 2,Long-Distance Traveler
U1860,Hyundai Ioniq 5,72.6,CS170,Home,29.52,4.64,6.42,5.77,Afternoon,Tuesday,42.2,81.5,26.0,12.0,3,Level 2,Casual Driver
U1861,Hyundai Ioniq 5,72.6,CS647,Workplace,42.45,5.86,7.18,9.54,Night,Saturday,23.0,80.0,64.5,26.0,7,Level 2,Casual Driver
